4.43241,6.55333
1.84904,6.69585
5.11123,8.49264
4.18018,7.92082
1.86534,6.42942
3.22154,7.2136
1.87892,7.89565
4.24084,4.48773
2.97016,7.08044
4.40688,7.66963
4.13669,7.41059
4.97575,8.40333
5.52804,3.92614
5.41503,7.31919
2.08458,8.29313
6.28076,6.67534
4.11406,8.69927
5.73058,6.40324
4.00654,5.58241
5.89956,7.13727
