167.483,202.741,5.49875
165.62,209.564,5.55762
165.718,207.473,5.5453
167.593,202.558,5.49623
167.287,203.776,5.50267
167.59,203.397,5.49503
167.013,203.976,5.50946
167.437,201.49,5.50256
166.502,206.619,5.525
166.561,207.343,5.52599
166.849,206.06,5.51541
166.114,208.204,5.53988
166.556,206.945,5.52469
165.465,207.636,5.55103
166.305,206.606,5.52943
167.266,205.106,5.50338
166.561,203.58,5.52028
167.614,203.897,5.49401
165.632,209.05,5.55438
165.75,209.185,5.55275
167.042,203.804,5.50872
167.445,205.08,5.49882
166.983,205.632,5.51136
167.073,203.994,5.50797
167.014,202.582,5.51049
166.475,205.74,5.52349
165.733,209.181,5.55307
167.091,203.649,5.50748
166.182,207.862,5.53678
167.336,201.258,5.50577
165.842,206.09,5.53849
166.587,204.392,5.51952
166.928,203.512,5.51146
167.243,205.441,5.50451
165.445,208.997,5.55786
165.742,209.874,5.55715
166.739,204.652,5.51597
165.852,205.781,5.53766
165.582,210.457,5.56443
166.6,206.271,5.52172
166.354,204.546,5.52499
167.365,203.8,5.50048
165.803,206.795,5.54116
167.374,203.328,5.5008
167.623,201.116,5.49918
167.221,201.495,5.50799
166.356,206.533,5.5282
165.823,207.291,5.54239
166.375,204.028,5.52439
167.071,202.185,5.51
165.952,209.148,5.5482
165.944,208.43,5.54456
167.319,204.029,5.5017
166.323,208.509,5.5366
167.052,202.176,5.51063
165.661,207.24,5.54545
167.496,201.279,5.50193
167.123,204.541,5.50674
165.655,209.073,5.55402
166.407,204.069,5.52357
165.401,209.439,5.56137
167.352,203.025,5.50141
167.675,200.688,5.49918
167.007,205.825,5.51106
167.444,201.812,5.50164
167.188,205.17,5.50563
165.573,210.516,5.56507
166.783,207.187,5.52017
166.452,206.31,5.52575
167.306,204.101,5.50226
167.086,202.58,5.50926
165.491,209.515,5.5605
165.817,206.593,5.54073
167.119,204.681,5.50736
166.271,207.463,5.53356
166.013,207.87,5.54099
165.386,210.578,5.56971
166.407,204.072,5.52392
166.401,207.038,5.52913
165.337,210.847,5.57262
167.198,202.672,5.50624
167.575,200.164,5.50449
166.853,205.684,5.51509
167.228,202.974,5.50512
165.865,206.96,5.54071
165.697,208.474,5.55051
167.03,205.052,5.50982
165.55,209.075,5.55667
165.749,208.607,5.55006
166.361,206.923,5.52959
165.586,208.813,5.55464
166.455,205.627,5.52427
165.903,206.03,5.53743
167.089,204.591,5.50789
166.071,209.004,5.54533
165.973,207.517,5.5404
166.788,206.102,5.5175
167.555,202.482,5.49766
166.231,207.494,5.53473
166.42,204.329,5.52386
