149.613,329.997,5.53202
150.934,328.08,5.52038
162.098,321.042,5.52785
204.306,346.962,4.65923
157.632,320.341,5.50001
151.936,326.646,5.51262
151.272,327.589,5.51763
152.798,325.353,5.50649
150.488,328.73,5.52415
151.651,327.035,5.51465
150.747,328.354,5.52195
151.926,326.63,5.51257
154.549,322.859,5.49762
161.178,320.78,5.52118
161.108,320.764,5.52068
149.909,329.569,5.52925
149.863,329.635,5.52967
159.358,320.414,5.50909
154.708,322.646,5.49711
153.483,324.357,5.50239
157.629,320.342,5.5
153.053,325.029,5.50504
149.862,329.637,5.52968
169.856,325.521,5.56877
150.748,328.354,5.52195
152.319,326.089,5.50986
155.651,321.502,5.4955
173.583,328.776,5.56006
153.928,323.72,5.50013
149.905,329.573,5.52928
149.565,330.067,5.53239
155.149,322.081,5.49605
152.76,325.406,5.50673
149.345,330.386,5.53443
152.423,325.899,5.50899
155.128,322.108,5.49609
161.966,320.967,5.52702
151.565,327.158,5.51531
204.655,347.271,4.63756
151.981,326.579,5.51228
151.112,327.821,5.51892
156.526,320.747,5.49632
149.854,329.652,5.52983
150.308,328.991,5.52571
157.889,320.315,5.50117
150.336,328.95,5.52547
151.063,327.91,5.51943
155.691,321.567,5.49564
149.901,329.579,5.52932
156.417,320.818,5.4961
149.695,329.878,5.53119
212.399,355.046,4.26763
224.092,372.575,4.09525
153.201,324.764,5.50399
154.364,323.187,5.49846
149.327,330.414,5.53461
151.482,327.28,5.51596
152.319,326.053,5.50972
157.42,320.379,5.49913
149.617,329.992,5.53199
151.777,326.849,5.51369
155.346,321.845,5.49575
151.087,327.859,5.51913
150.7,328.422,5.52235
149.29,330.466,5.53495
156.408,320.826,5.49608
151.51,327.241,5.51574
149.212,330.581,5.53569
230.774,379.829,3.91565
153.53,324.231,5.50197
213.869,356.684,4.2427
151.572,327.126,5.51515
150.353,328.917,5.52523
154.727,322.537,5.49688
149.993,329.442,5.52841
150.282,329.02,5.52585
151.763,326.844,5.51368
150.137,329.233,5.52713
153.428,324.381,5.50253
152.627,325.561,5.50747
155.785,321.252,5.49534
150.118,329.261,5.5273
151.1,327.822,5.51892
152.893,325.168,5.50573
151.139,327.783,5.51871
155.944,321.097,5.49539
