70.0443,387.167,6.41178
67.9265,387.963,6.41642
402.955,223.013,4.13965
95.1326,237.495,5.10129
66.5025,388.502,6.42056
67.4521,388.143,6.41772
68.5624,387.723,6.41486
66.9064,388.349,6.4193
68.1963,387.861,6.41575
66.4734,388.513,6.42065
69.4603,387.385,6.41291
69.5982,387.334,6.41264
95.1267,237.495,4.97434
69.5661,387.346,6.4127
68.186,387.865,6.41577
65.8212,388.757,6.42275
95.1301,237.495,5.04637
69.5292,387.273,6.41042
70.2063,387.021,6.40924
70.5284,386.901,6.40873
67.0861,388.192,6.4161
403.228,222.816,4.15004
66.4807,388.42,6.41786
67.7082,387.958,6.41443
95.132,237.495,5.0873
69.6671,387.222,6.41018
68.8988,387.509,6.41167
95.1272,237.495,4.98481
68.8542,387.526,6.41177
67.8028,387.922,6.41419
95.1295,237.495,5.033
69.5783,387.255,6.41034
95.1315,237.495,5.0758
69.947,387.117,6.40969
404.193,225.091,3.98137
70.6002,386.875,6.40863
67.1889,388.153,6.4158
65.8344,388.661,6.41987
95.1277,237.495,4.9961
70.3346,386.973,6.40904
66.9439,388.245,6.41649
67.9445,387.868,6.41382
68.5161,387.653,6.4125
70.9718,386.737,6.40808
95.1319,237.495,5.08516
67.3456,388.094,6.41538
71.133,386.678,6.40786
403.165,228.377,3.77335
66.8009,388.284,6.41646
68.5784,387.612,6.41189
69.1389,387.401,6.41072
68.6905,387.57,6.41164
66.5139,388.393,6.41732
68.9288,387.48,6.41115
95.1273,237.495,4.98733
68.9598,387.468,6.41107
67.4743,388.029,6.41458
67.439,388.043,6.41468
95.1313,237.495,5.07261
