72.9109,84.0726,5.70479
78.3054,88.0444,5.20877
75.1057,87.4345,5.53849
72.9463,83.8918,5.72433
73.9255,84.5686,5.69745
74.2194,84.0915,5.51437
73.4475,84.9585,5.71071
70.998,83.7889,5.28275
76.1234,86.2349,5.32192
77.5594,86.2969,5.45684
76.2875,85.6467,5.52278
77.5777,87.0885,5.62458
76.8461,86.2307,5.24819
74.6052,87.7836,5.28284
75.4898,86.4892,5.20924
76.0003,84.8845,5.24914
71.644,85.3684,5.53654
75.091,84.1633,5.43032
77.4412,87.9234,5.25039
78.0771,87.7878,5.44262
73.2678,84.88,5.56288
76.5338,84.6214,5.47603
75.9926,85.3762,5.62567
73.6484,84.8886,5.71633
71.4215,84.5767,5.27289
74.615,86.0659,5.17122
78.0139,87.8096,5.43355
73.1727,84.7818,5.39092
77.2047,86.9273,5.48418
70.4264,83.8305,5.21941
73.3381,86.9085,5.51766
72.8811,85.5757,5.38505
72.5217,84.9384,5.24022
76.5008,84.9749,5.60845
76.7409,88.1573,5.22321
79.3042,87.9233,5.47854
73.6949,85.4672,5.20074
72.9099,86.8066,5.57803
79.8152,88.2547,5.39869
75.8528,86.0292,5.21356
72.473,85.8846,5.44252
74.1863,84.477,5.29686
74.2956,87.1518,5.48899
73.4873,84.3522,5.71929
70.9614,83.4717,5.54332
70.4577,84.0252,5.38091
75.5279,86.4054,5.47921
75.1308,87.2601,5.4882
71.7895,85.7058,5.48435
71.0177,84.3957,5.50537
78.7083,87.496,5.37811
77.4039,87.3695,5.36136
74.412,84.587,5.51565
78.8458,86.8423,5.58105
70.959,84.4131,5.73066
74.5669,87.4436,5.18576
70.8602,83.6611,5.62341
74.644,84.9563,5.61358
77.5607,87.8965,5.26347
71.9304,85.6842,5.3417
77.3497,88.3144,5.36599
72.9664,84.3072,5.18361
70.5096,83.2915,5.12037
76.3949,85.3806,5.57204
71.4625,83.8725,5.52482
75.8696,85.0003,5.73388
79.8965,88.2757,5.4951
78.0367,85.946,5.55577
75.4913,86.1953,5.26486
74.5173,84.5876,5.18962
71.6327,84.4654,5.47987
77.8253,88.1669,5.49468
74.0606,87.0436,5.52899
74.8853,84.9579,5.66283
76.8468,86.686,5.34949
76.7066,87.1178,5.44833
79.3788,88.5159,5.50302
71.9651,85.6537,5.24413
76.5445,86.4203,5.48837
79.6989,88.635,5.35224
72.0236,84.4022,5.25054
69.5623,83.2453,5.45253
75.664,85.5678,5.61783
72.5405,84.4484,5.35488
74.7248,87.1274,5.23933
76.6665,87.7106,5.35452
75.1735,85.1976,5.52593
77.2088,88.0401,5.24686
77.0593,87.6733,5.28705
76.176,86.4944,5.18983
76.8829,87.9313,5.54909
74.3706,86.0668,5.25164
73.4137,86.8252,5.40736
74.61,85.0196,5.26932
78.86,87.2995,5.55039
75.9469,87.1329,5.31728
76.1576,85.7421,5.67077
72.712,83.9294,5.45788
76.73,86.7863,5.6257
72.3326,85.7509,5.50871
