149.493,345.343,6.0266
151.587,343.115,6.05952
180.035,326.558,6.75678
222.028,346.867,5.75488
165.738,333.294,6.34973
153.288,341.476,6.08829
152.145,342.551,6.06887
154.879,340,6.1172
150.867,343.865,6.04776
152.788,341.918,6.07989
151.282,343.43,6.05449
153.268,341.457,6.08829
158.594,336.991,6.19011
178.938,326.891,6.72586
178.853,326.925,6.72333
149.953,344.841,6.03348
149.881,344.919,6.03239
176.593,328.402,6.64341
158.961,336.709,6.19798
156.253,338.842,6.14298
165.728,333.294,6.34955
155.38,339.628,6.12594
149.879,344.921,6.03236
188.225,327.104,6.92492
151.283,343.43,6.0545
153.979,340.842,6.1005
161.147,335.083,6.24784
191.637,328.727,6.93283
157.204,338.077,6.16155
149.947,344.846,6.0334
149.419,345.426,6.02549
159.983,335.933,6.22068
154.805,340.061,6.11588
149.08,345.801,6.02058
154.168,340.625,6.10431
159.934,335.971,6.21956
179.88,326.561,6.75326
152.641,342.058,6.07737
222.398,347.219,5.73471
153.203,341.436,6.08871
151.717,342.846,6.06378
163.016,333.945,6.29267
149.713,344.96,6.03203
150.423,344.191,6.04291
166.393,333.39,6.36028
150.466,344.145,6.0436
151.639,342.949,6.06228
161.104,335.228,6.24587
149.787,344.875,6.03317
162.771,334.066,6.28692
149.467,345.224,6.02842
229.768,357.008,5.32998
236.196,384.08,4.39785
155.505,339.367,6.13035
158.013,337.47,6.17812
148.901,345.853,6.02023
152.336,342.229,6.07416
153.807,340.838,6.09965
165.081,333.351,6.33723
149.347,345.358,6.02664
152.842,341.741,6.08278
160.299,335.668,6.22853
151.675,342.889,6.06308
151.047,343.535,6.05281
148.844,345.914,6.01944
162.749,334.079,6.28639
152.384,342.185,6.07494
148.726,346.05,6.01777
240.716,392.186,4.11272
156.09,338.686,6.14369
230.835,359.742,5.25147
152.418,342.007,6.07719
150.433,344.068,6.04433
158.736,336.577,6.19715
149.871,344.679,6.0356
150.322,344.188,6.04259
152.745,341.686,6.08283
150.095,344.437,6.03903
155.88,338.863,6.13966
154.302,340.225,6.11045
161.192,334.741,6.25308
150.066,344.468,6.03858
151.632,342.804,6.06385
154.81,339.774,6.11972
151.698,342.76,6.06474
161.554,334.497,6.2617
