207.753,439.973
150.7,446.871
150.732,446.898
207.762,439.985
207.67,439.962
207.623,439.947
150.732,446.898
207.279,439.832
207.337,439.868
175.966,409.04
206.162,439.584
208.373,440.161
207.797,439.994
150.752,446.915
150.752,446.915
214.215,418.477
206.719,439.718
207.902,440.028
206.784,439.718
150.72,446.887
207.793,440.01
176.051,411.287
238.06,335.611
208.089,440.104
206.909,439.793
207.451,439.935
150.732,446.906
214.416,419.735
150.766,446.935
150.734,446.907
150.765,446.934
207.165,439.822
150.766,446.935
150.734,446.907
208.457,440.201
150.766,446.935
207.601,439.98
150.734,446.907
208.276,440.153
207.219,439.851
207.421,439.928
150.766,446.935
150.766,446.935
150.766,446.935
208.592,440.238
151.95,447.898
204.867,439.173
213.209,412.99
205.619,439.329
207.088,439.752
149.581,445.881
150.672,446.77
207.542,439.895
150.669,446.767
150.669,446.767
198.81,428.456
150.701,446.794
208.189,440.079
150.669,446.767
206.595,439.608
207.258,439.824
150.702,446.794
203.33,432.508
206.986,439.733
150.669,446.767
203.61,437.569
150.701,446.794
150.669,446.767
192.354,415.785
150.702,446.794
179.974,418.843
205.993,439.432
194.844,422.395
150.702,446.794
179.915,423.097
207.378,439.86
206.795,439.683
207.238,439.818
150.689,446.809
208.594,436.592
212.337,413.595
213.388,417.71
180.385,420.191
150.656,446.782
208.124,440.063
229.823,339.276
205.917,439.422
196.255,422.725
181.004,417.794
150.689,446.809
196.156,411.562
150.656,446.782
207.901,440.005
150.656,446.782
202.817,411.947
150.656,446.782
204.968,439.18
150.689,446.809
207.442,439.873
207.748,439.961
 
450.035,56.8339
218.947,4.73659
278.046,66.7452
450.007,397.463
268.596,486.963
1.1894,459.624
311.353,162.589
197.828,194.173
150.263,106.055
155.594,293.264
82.2066,461.161
466.042,436.879
46.0305,267.829
323.446,51.1101
30.7794,125.652
259.25,306.14
26.1565,192.093
483.183,458.653
324.528,49.3903
179.079,396.115
485.893,325.279
254.473,338.122
308.087,185.16
473.41,245.931
185.981,466.002
394.1,205.694
479.519,62.8786
74.6762,498.579
80.461,314.867
475.227,242.473
103.987,488.521
296.777,19.9189
22.0503,176.302
231.303,195.527
113.177,12.0117
347.768,444.903
304.046,487.425
201.376,36.0243
418.806,489.018
471.498,321.361
77.5522,59.5822
426.748,57.7263
108.618,135.242
490.094,455.6
443.043,192.263
78.0296,390.289
499.419,465.359
352.312,17.0758
35.4243,400.012
480.238,38.5574
267.111,182.898
