258.533,217.148
215.397,183.201
215.379,183.233
258.535,217.148
258.574,217.186
258.592,217.204
215.379,183.233
258.718,217.33
258.707,217.316
194.183,64.8689
259.273,217.822
258.378,216.963
258.615,217.2
215.303,183.329
215.303,183.329
224.761,37.7485
259.053,217.619
258.574,217.158
259.018,217.588
215.322,183.298
258.626,217.208
197.341,70.3709
465.079,61.0908
258.527,217.11
259.008,217.576
258.791,217.369
215.29,183.325
237.821,24.3677
215.269,183.389
215.289,183.356
215.269,183.389
258.887,217.471
215.269,183.389
215.289,183.356
258.372,216.959
215.269,183.389
258.737,217.319
215.289,183.356
258.45,217.038
258.874,217.456
258.808,217.389
215.269,183.389
215.269,183.389
215.269,183.389
258.313,216.9
214.092,184.48
259.741,218.25
223.227,26.0525
259.152,217.72
258.616,217.214
215.668,182.064
215.467,183.196
258.453,217.04
215.468,183.194
215.468,183.194
252.377,214.885
215.451,183.226
258.189,216.775
215.468,183.194
258.807,217.387
258.571,217.154
215.45,183.227
254.905,215.306
258.668,217.25
215.468,183.194
259.03,217.787
215.451,183.226
215.468,183.194
267.183,190.495
215.45,183.205
247.282,181.251
259.073,217.651
204.741,223.657
215.45,183.205
200.875,224.888
258.718,217.214
258.937,217.429
258.771,217.267
215.478,183.148
255.552,214.8
188.037,56.9164
218.993,40.1958
233.669,186.62
215.502,183.21
258.428,216.92
464.181,62.4392
259.302,217.765
204.582,223.649
244.478,168.994
215.475,183.246
196.209,59.505
215.493,183.214
258.554,217.04
215.493,183.214
191.039,54.8092
215.496,183.214
259.632,218.071
215.477,183.246
258.722,217.221
258.6,217.1
 
450.007,397.463
268.596,486.963
466.042,436.879
483.183,458.653
485.893,325.279
308.087,185.16
473.41,245.931
394.1,205.694
475.227,242.473
347.768,444.903
304.046,487.425
418.806,489.018
471.498,321.361
490.094,455.6
443.043,192.263
499.419,465.359
352.312,17.0758
