356.687,221.556
313.079,203.74
313.063,203.763
356.689,221.555
356.726,221.57
356.743,221.577
313.063,203.763
356.863,221.624
356.853,221.619
291.246,83.7077
357.392,221.797
356.54,221.478
356.765,221.569
312.991,203.832
312.991,203.832
321.657,47.7893
357.182,221.724
356.726,221.553
357.149,221.714
313.009,203.81
356.776,221.571
294.327,89.9431
441.23,156.734
356.681,221.534
357.14,221.708
356.933,221.631
312.979,203.829
334.437,33.1956
312.96,203.875
312.978,203.852
312.96,203.875
357.025,221.672
312.96,203.875
312.978,203.852
356.534,221.477
312.96,203.875
356.882,221.614
312.978,203.852
356.608,221.507
357.012,221.666
356.949,221.639
312.96,203.875
312.96,203.875
312.96,203.875
356.477,221.454
311.836,204.66
357.836,221.949
320.108,39.9791
357.277,221.763
356.767,221.577
313.298,202.92
313.149,203.738
356.611,221.508
313.15,203.736
313.15,203.736
350.748,221.512
313.134,203.76
356.359,221.406
313.15,203.736
356.949,221.638
356.723,221.55
313.134,203.76
353.202,221.239
356.816,221.587
313.15,203.736
357.16,221.834
313.134,203.76
313.15,203.736
364.838,207.932
313.131,203.757
344.522,203.716
357.207,221.779
303.105,237.207
313.131,203.757
299.171,239.005
356.869,221.592
357.078,221.673
356.919,221.612
313.156,203.716
353.831,220.825
285.111,75.6767
316.004,52.0464
331.432,206.32
313.182,203.761
356.592,221.479
441.076,158.288
357.426,221.794
302.943,237.226
340.499,196.78
313.157,203.787
293.312,77.3766
313.174,203.763
356.713,221.523
313.174,203.763
288.119,73.0813
313.176,203.764
357.739,221.905
313.159,203.787
356.873,221.596
356.757,221.549
 
450.007,397.463
268.596,486.963
466.042,436.879
483.183,458.653
485.893,325.279
473.41,245.931
394.1,205.694
475.227,242.473
347.768,444.903
304.046,487.425
418.806,489.018
471.498,321.361
490.094,455.6
443.043,192.263
499.419,465.359
352.312,17.0758
