101.819,439.435,6.65672
100.263,438.18,6.68273
339.336,286.442,3.87205
90.5744,255.76,5.61877
99.4448,436.753,6.67992
99.9608,437.76,6.68383
100.705,438.648,6.67799
99.6476,437.208,6.6826
100.446,438.394,6.68119
99.4261,436.732,6.68006
101.369,439.169,6.66657
101.474,439.242,6.66455
90.6503,256.051,5.62853
101.449,439.224,6.665
100.441,438.376,6.68101
99.1379,435.966,6.67416
81.9658,272.572,6.12905
101.375,439.172,6.66646
101.893,439.471,6.65493
102.143,439.581,6.64855
99.7247,437.323,6.68252
339.715,286.341,3.85773
99.3977,436.714,6.68056
100.08,437.978,6.68443
89.0991,260.847,5.79948
101.479,439.256,6.66463
100.903,438.85,6.67556
90.7598,256.446,5.64154
100.87,438.823,6.67608
100.142,438.055,6.68403
80.3311,274.834,6.19522
101.411,439.214,6.66607
88.6644,261.88,5.83103
101.693,439.378,6.65985
342.83,290.644,3.76171
102.2,439.612,6.6472
99.7654,437.488,6.68446
99.1038,435.981,6.6754
90.4292,256.331,5.64177
101.995,439.499,6.6521
99.6698,437.118,6.68049
100.259,438.082,6.68116
100.64,438.542,6.67811
102.491,439.698,6.63892
88.6142,261.995,5.83451
99.8898,437.537,6.68191
102.616,439.738,6.63535
369.807,418.64,4.48989
342.839,294.795,3.81061
99.668,437.285,6.68371
100.836,438.779,6.67648
101.256,439.098,6.66903
100.918,438.849,6.67517
99.5151,436.973,6.6823
101.096,438.987,6.6721
85.1768,267.829,5.99823
101.12,439.005,6.67168
100.071,437.944,6.68426
100.053,437.895,6.68383
86.794,265.086,5.92463
