83.4635,255.53,5.6353
83.4207,255.531,5.63627
95.0032,217.185,5.2566
83.4172,255.483,5.63503
83.4171,255.519,5.63605
83.4281,255.541,5.63638
83.4165,255.499,5.63551
83.4231,255.537,5.63638
83.4173,255.481,5.63499
83.4464,255.541,5.63598
83.4497,255.54,5.63587
95.0032,217.185,5.25678
83.4488,255.54,5.63591
83.423,255.536,5.63638
83.422,255.446,5.63392
95.0029,217.185,5.24426
83.4733,255.469,5.6334
83.4946,255.455,5.63253
83.5066,255.445,5.63198
83.4412,255.437,5.63323
83.413,255.495,5.63547
83.4435,255.457,5.63372
95.0027,217.185,5.2388
83.4774,255.467,5.63325
83.4589,255.473,5.63383
95.0032,217.185,5.25589
83.458,255.473,5.63385
83.4445,255.458,5.63374
95.0031,217.185,5.25168
83.4744,255.469,5.63338
95.0027,217.185,5.2388
83.4859,255.462,5.6329
83.4807,255.526,5.63479
83.4413,255.441,5.63333
83.4466,255.378,5.63146
95.0004,217.183,5.14689
83.5247,255.451,5.63151
83.4666,255.431,5.63225
83.471,255.461,5.633
83.4779,255.47,5.63309
83.5514,255.425,5.6302
95.0007,217.183,5.15684
83.4669,255.446,5.63266
83.5588,255.418,5.62984
83.4419,255.497,5.63463
83.4836,255.457,5.6326
83.4945,255.458,5.63239
83.4854,255.458,5.63259
83.4715,255.401,5.63133
83.4901,255.458,5.63249
95.0004,217.183,5.1449
83.4907,255.458,5.63247
83.472,255.437,5.63231
83.4719,255.436,5.63228
95.0007,217.183,5.15684
