134.561,275.891
71.383,209.07
71.3656,209.119
134.564,275.892
134.617,275.944
134.642,275.968
71.3656,209.119
134.811,276.14
134.797,276.121
77.7686,119.606
135.563,276.812
134.358,275.639
134.681,275.963
71.2927,209.273
71.2927,209.273
115.104,101.906
135.27,276.535
134.625,275.907
135.223,276.493
71.3115,209.224
134.697,275.974
78.8141,126.064
353.584,37.5164
134.563,275.838
135.212,276.474
134.921,276.192
71.2813,209.267
135.471,108.739
71.2612,209.32
71.2804,209.27
71.2615,209.319
135.043,276.32
71.2612,209.32
71.2804,209.27
134.345,275.622
71.2612,209.32
134.843,276.114
71.2804,209.27
134.452,275.729
135.026,276.3
134.938,276.208
71.2612,209.32
71.2612,209.32
71.2612,209.32
134.264,275.542
70.1458,211.132
136.169,277.387
106.49,58.3411
135.396,276.798
134.677,276.102
71.6821,207.432
71.4605,209.024
134.459,275.862
71.4616,209.02
71.4616,209.02
124.756,271.702
71.445,209.069
134.095,275.499
71.4616,209.02
134.938,276.339
134.619,276.019
71.4445,209.07
128.916,273.071
134.751,276.152
71.4616,209.02
135.174,276.892
71.4449,209.069
71.4616,209.02
158.501,148.297
71.4445,209.07
102.426,186.516
135.229,276.622
64.4138,265.123
71.4445,209.07
60.3476,265.863
134.782,276.023
135.077,276.317
134.854,276.095
71.4715,208.984
129.984,272.496
76.149,107.65
109.298,98.5215
88.3132,208.089
71.4857,209.038
134.383,275.617
350.693,41.254
135.562,276.772
64.2324,265.064
101.733,174.16
71.46,209.096
84.374,114.92
71.4777,209.046
134.557,275.781
71.4777,209.046
85.9414,105.928
71.4799,209.046
135.993,277.194
71.4619,209.096
134.783,276.029
134.617,275.863
 
450.035,56.8339
218.947,4.73659
450.007,397.463
268.596,486.963
197.828,194.173
155.594,293.264
466.042,436.879
483.183,458.653
485.893,325.279
308.087,185.16
473.41,245.931
394.1,205.694
479.519,62.8786
475.227,242.473
113.177,12.0117
347.768,444.903
304.046,487.425
201.376,36.0243
418.806,489.018
471.498,321.361
77.5522,59.5822
426.748,57.7263
490.094,455.6
443.043,192.263
499.419,465.359
352.312,17.0758
480.238,38.5574
