134.121,372.053,6.11126
135.626,379.64,5.89476
135.142,377.465,5.96353
134.087,371.832,6.11657
134.329,373.185,6.08246
134.254,372.708,6.0943
134.369,373.469,6.0755
133.88,370.759,6.14316
134.941,376.357,5.99542
135.103,377.087,5.9735
134.815,375.68,6.01451
135.304,378.103,5.94305
135.013,376.679,5.98577
135.182,377.705,5.9566
134.939,376.399,5.99454
134.607,374.572,6.04503
134.284,373.18,6.08407
134.356,373.22,6.08088
135.507,379.112,5.9119
135.536,379.214,5.90839
134.333,373.282,6.08042
134.602,374.495,6.0468
134.721,375.198,6.02803
134.373,373.471,6.07531
134.085,372.014,6.11321
134.746,375.454,6.02174
135.535,379.215,5.90837
134.301,373.107,6.08493
135.224,377.731,5.95451
133.834,370.543,6.14855
134.827,375.996,6.00726
134.455,374.02,6.06152
134.272,373.009,6.0878
134.679,374.926,6.0352
135.498,379.112,5.91221
135.696,379.919,5.88537
134.51,374.249,6.05497
134.758,375.672,6.01665
135.834,380.558,5.8644
134.863,375.969,6.00661
134.487,374.245,6.05583
134.334,373.189,6.08221
134.986,376.739,5.98537
134.238,372.695,6.09508
133.813,370.32,6.1532
133.877,370.822,6.14211
134.923,376.309,5.99711
135.099,377.247,5.96999
134.377,373.698,6.07065
134.008,371.583,6.12386
135.524,379.117,5.91114
135.358,378.385,5.93451
134.381,373.439,6.07567
135.37,378.353,5.93482
134.006,371.579,6.12399
135.089,377.24,5.97049
133.841,370.524,6.14865
134.487,374.027,6.06028
135.512,379.129,5.9113
134.386,373.732,6.06966
135.602,379.578,5.89716
134.177,372.385,6.10308
133.736,369.859,6.16384
134.763,375.39,6.02252
133.941,371.094,6.13507
134.621,374.661,6.04271
135.848,380.621,5.86232
135.066,376.862,5.97985
134.873,376.052,6.00447
134.396,373.518,6.07362
134.085,371.992,6.11361
135.617,379.627,5.8954
134.941,376.526,5.99171
134.517,374.173,6.05631
135.133,377.295,5.96772
135.229,377.789,5.953
135.867,380.741,5.85863
134.386,373.735,6.06958
135.036,376.819,5.98186
135.932,381.028,5.849
134.108,372.048,6.11194
133.644,369.326,6.17622
134.737,375.278,6.02598
134.169,372.355,6.1041
135.028,376.881,5.98095
135.377,378.491,5.93154
134.6,374.573,6.04544
135.52,379.15,5.91069
135.407,378.612,5.92758
135.015,376.702,5.9854
135.458,378.871,5.91961
134.726,375.332,6.02522
134.817,375.906,6.00974
134.502,374.077,6.05895
135.494,378.924,5.91704
135.154,377.426,5.96418
134.829,375.729,6.01316
134.075,371.753,6.11861
135.145,377.328,5.96672
134.444,373.99,6.06266
