478.599,460.099
454.264,444.944
454.268,444.955
478.599,460.099
478.612,460.108
478.618,460.111
454.268,444.955
478.665,460.141
478.66,460.138
399.482,346.85
478.847,460.252
478.533,460.058
478.618,460.11
454.268,444.982
454.268,444.982
406.549,315.595
478.772,460.206
478.604,460.102
478.76,460.199
454.265,444.973
478.622,460.112
402.475,353.323
472.191,449.388
478.587,460.091
478.756,460.196
478.682,460.15
454.261,444.979
409.715,302.878
454.279,445.007
454.276,444.996
454.279,445.007
478.72,460.175
454.279,445.007
454.276,444.996
478.533,460.058
454.279,445.007
478.665,460.14
454.276,444.996
478.562,460.076
478.715,460.172
478.691,460.156
454.279,445.007
454.279,445.007
454.279,445.007
478.511,460.044
454.127,445.276
479.004,460.349
404.907,309.439
478.745,460.265
478.557,460.148
453.833,444.517
454.202,444.974
478.496,460.11
454.202,444.974
454.202,444.974
477.271,459.545
454.207,444.984
478.399,460.049
454.202,444.974
478.624,460.189
478.538,460.136
454.207,444.985
477.67,459.682
478.572,460.157
454.202,444.974
478.755,460.279
454.207,444.984
454.202,444.974
474.761,456.223
454.21,444.992
467.299,450.854
478.759,460.28
473.584,461.592
454.205,444.993
473.377,461.917
478.615,460.184
478.695,460.233
478.634,460.196
454.195,444.973
477.635,459.608
394.551,338.467
404.865,319.53
463.798,449.732
454.233,445.004
478.509,460.118
472.841,450.559
478.845,460.341
473.54,461.6
462.811,446.499
454.231,445.048
399.126,341.262
454.227,445.037
478.578,460.176
454.227,445.037
395.577,336.523
454.228,445.037
478.956,460.409
454.232,445.049
478.642,460.216
478.599,460.19
 
268.596,486.963
347.768,444.903
304.046,487.425
418.806,489.018
499.419,465.359
