128.154,410.102,6.59822
125.038,415.607,6.58297
125.984,414.141,6.58879
128.236,409.927,6.59847
127.728,410.987,6.59668
127.914,410.615,6.59728
127.614,411.208,6.59633
128.615,409.069,6.59987
126.46,413.352,6.59116
126.158,413.868,6.58952
126.743,412.86,6.59248
125.719,414.576,6.58712
126.328,413.58,6.59044
125.878,414.31,6.58825
126.439,413.384,6.59112
127.193,412.04,6.59444
127.714,410.989,6.59691
127.722,411.011,6.59652
125.272,415.259,6.58448
125.229,415.326,6.58418
127.686,411.064,6.59661
127.228,411.98,6.59452
126.939,412.507,6.59338
127.615,411.209,6.59631
128.156,410.076,6.59842
126.827,412.699,6.59302
125.228,415.327,6.58418
127.754,410.928,6.59685
125.88,414.319,6.58805
128.688,408.894,6.60017
126.595,413.099,6.59208
127.394,411.631,6.59557
127.786,410.855,6.59705
127.053,412.303,6.59381
125.269,415.262,6.58451
124.915,415.787,6.58212
127.308,411.803,6.59514
126.727,412.865,6.59274
124.622,416.2,6.58019
126.621,413.072,6.59195
127.301,411.804,6.59526
127.728,410.989,6.59665
126.289,413.631,6.59048
127.914,410.607,6.59737
128.773,408.711,6.60033
128.588,409.122,6.59987
126.477,413.319,6.5913
126.077,413.988,6.58929
127.513,411.389,6.59615
128.314,409.733,6.59897
125.275,415.26,6.58442
125.594,414.769,6.58642
127.632,411.183,6.59628
125.615,414.743,6.58643
128.315,409.73,6.59898
126.077,413.985,6.58935
128.699,408.878,6.60014
127.403,411.631,6.5954
125.265,415.27,6.58443
127.501,411.414,6.59609
125.062,415.569,6.58318
128.028,410.365,6.59781
128.933,408.333,6.60085
126.863,412.648,6.593
128.498,409.339,6.59946
127.157,412.107,6.5943
124.593,416.24,6.57999
126.257,413.708,6.58998
126.584,413.134,6.59182
127.603,411.242,6.59616
128.166,410.057,6.59843
125.041,415.6,6.58302
126.378,413.479,6.59095
127.346,411.741,6.59516
126.066,414.017,6.58909
125.851,414.362,6.58794
124.536,416.318,6.57964
127.499,411.417,6.59609
126.267,413.681,6.59017
124.402,416.5,6.57873
128.134,410.11,6.59857
129.096,407.901,6.60175
126.888,412.578,6.5935
128.022,410.351,6.59815
126.214,413.744,6.59037
125.526,414.858,6.58638
127.172,412.054,6.59475
125.234,415.301,6.58457
125.474,414.939,6.58604
126.298,413.612,6.59066
125.358,415.115,6.58535
126.858,412.622,6.5935
126.616,413.046,6.59249
127.367,411.68,6.59558
125.343,415.144,6.58513
125.987,414.125,6.58905
126.705,412.909,6.59263
128.25,409.873,6.59885
126.033,414.054,6.58924
127.386,411.621,6.59592
