95.9154,429.914,7.06541
93.7655,430.749,7.11483
368.239,258.878,3.76933
95.1326,237.495,5.10129
92.2088,431.364,7.15284
93.2576,430.95,7.12704
94.4305,430.488,7.09916
92.6604,431.186,7.14163
94.0498,430.638,7.10809
92.1758,431.377,7.15366
95.3404,430.135,7.07827
95.4774,430.082,7.07519
95.1267,237.495,4.97434
95.4456,430.095,7.0759
94.039,430.642,7.10835
91.4278,431.671,7.17254
95.1301,237.495,5.04637
95.419,430.016,7.07574
96.0825,429.762,7.06098
96.3922,429.645,7.05421
92.8685,431.012,7.13574
368.652,258.809,3.75205
92.194,431.278,7.15243
93.543,430.746,7.11939
95.132,237.495,5.0873
95.5555,429.964,7.07269
94.7852,430.261,7.09019
95.1272,237.495,4.98481
94.7397,430.278,7.09124
93.644,430.707,7.11697
95.1842,238.081,5.01208
95.4677,429.997,7.07465
95.1315,237.495,5.0758
95.8304,429.858,7.06655
371.144,262.506,3.48698
96.4605,429.62,7.05273
92.9813,430.968,7.13299
91.4529,431.569,7.17112
95.1277,237.495,4.9961
96.2062,429.716,7.05827
92.7118,431.074,7.13959
93.7946,430.647,7.11337
94.3926,430.413,7.09928
96.8124,429.488,7.04516
95.1319,237.495,5.08516
93.1521,430.9,7.12883
96.9634,429.432,7.04194
394.82,447.904,3.83513
370.598,266.131,3.36136
92.5548,431.121,7.14355
94.4589,430.37,7.09788
95.0305,430.147,7.08472
94.5743,430.325,7.09521
92.2331,431.248,7.15153
94.8177,430.23,7.08959
95.1273,237.495,4.98736
94.8493,430.218,7.08886
93.2934,430.828,7.12551
93.2552,430.844,7.12644
95.1313,237.495,5.07261
